"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)"
4.665232031E1,-1.356262445E0,-1.725899935E0,4.096850395E0
4.665732031E1,-1.365008712E0,-1.960518718E0,3.760147095E0
4.666232031E1,-1.255930066E0,-2.140276432E0,3.330731392E0
4.666732031E1,-1.076400876E0,-2.277528286E0,2.840337753E0
4.667232031E1,-9.038352966E-1,-2.357966900E0,2.280169487E0
4.667732031E1,-7.624248266E-1,-2.377045631E0,1.659474373E0
4.668232031E1,-6.599177122E-1,-2.369690418E0,1.012600899E0
4.668732031E1,-5.911843777E-1,-2.307689190E0,3.760099411E-1
4.669232031E1,-5.641596317E-1,-2.166767597E0,-1.866035461E-1
4.669732031E1,-5.627875328E-1,-2.001028061E0,-6.684074402E-1
4.670232031E1,-5.590873957E-1,-1.860781431E0,-1.106561184E0
4.670732031E1,-5.608061552E-1,-1.695780993E0,-1.427396297E0
4.671232031E1,-5.697897673E-1,-1.539186239E0,-1.671881676E0
4.671732031E1,-5.701800585E-1,-1.395226240E0,-1.886349678E0
4.672232031E1,-5.242367983E-1,-1.274403572E0,-2.079859734E0
4.672732031E1,-4.566913843E-1,-1.184488535E0,-2.245322704E0
4.673232031E1,-3.714987040E-1,-1.082604647E0,-2.371376991E0
4.673732031E1,-3.016798496E-1,-9.858036041E-1,-2.480032921E0
4.674232031E1,-2.189962864E-1,-8.852617741E-1,-2.584423065E0
4.674732031E1,-1.103191376E-1,-7.849926949E-1,-2.665355682E0
4.675232031E1,1.542830467E-2,-6.996049881E-1,-2.701619625E0
4.675732031E1,1.250289679E-1,-6.587843895E-1,-2.685036182E0
4.676232031E1,2.060204744E-1,-6.690509319E-1,-2.596555233E0
4.676732031E1,2.552119493E-1,-7.387440205E-1,-2.458873272E0
4.677232031E1,2.921302319E-1,-8.608005047E-1,-2.233313084E0
4.677732031E1,2.975659370E-1,-9.963068962E-1,-1.934975147E0
4.678232031E1,2.916848660E-1,-1.150084019E0,-1.589818954E0
4.678732031E1,2.625868320E-1,-1.312751055E0,-1.242847919E0
4.679232031E1,1.479470730E-1,-1.433535099E0,-9.170255661E-1
4.679732031E1,-9.967923164E-3,-1.555160522E0,-5.973825455E-1
4.680232031E1,-1.932896376E-1,-1.674556971E0,-3.271064758E-1
4.680732031E1,-3.991880417E-1,-1.789137840E0,-6.368446350E-2
4.681232031E1,-5.836218596E-1,-1.916924357E0,1.040172577E-1
4.681732031E1,-7.314530611E-1,-2.020207644E0,2.382545471E-1
4.682232031E1,-8.345910311E-1,-2.105365276E0,3.119802475E-1
4.682732031E1,-9.044326544E-1,-2.183233738E0,3.001470566E-1
4.683232031E1,-9.710421562E-1,-2.234848976E0,2.244691849E-1
4.683732031E1,-1.027962565E0,-2.272046566E0,7.385063171E-2
4.684232031E1,-1.076916099E0,-2.291257620E0,-1.674938202E-1
4.684732031E1,-1.073464155E0,-2.261711121E0,-4.567003250E-1
4.685232031E1,-1.021609306E0,-2.260281563E0,-8.559684753E-1
4.685732031E1,-9.164530039E-1,-2.213252068E0,-1.223819733E0
4.686232031E1,-7.929271460E-1,-2.143431664E0,-1.619734764E0
4.686732031E1,-6.951742172E-1,-2.044906616E0,-2.016140938E0
4.687232031E1,-5.603275299E-1,-1.948579907E0,-2.407033443E0
4.687732031E1,-3.942627907E-1,-1.843836784E0,-2.774230003E0
4.688232031E1,-2.557897568E-1,-1.763817430E0,-3.221983910E0
4.688732031E1,-7.767617702E-2,-1.631063223E0,-3.509578228E0
4.689232031E1,9.422457218E-2,-1.500479460E0,-3.759613991E0
4.689732031E1,2.624650002E-1,-1.407053947E0,-3.987455368E0
4.690232031E1,4.065300226E-1,-1.283559561E0,-4.170440197E0
4.690732031E1,5.357751846E-1,-1.145534277E0,-4.280396938E0
4.691232031E1,6.378290057E-1,-9.794807434E-1,-4.365008831E0
4.691732031E1,7.066332698E-1,-8.380405903E-1,-4.386375904E0
4.692232031E1,7.582565546E-1,-7.357611656E-1,-4.364728928E0
4.692732031E1,7.312032580E-1,-6.286921501E-1,-4.283141613E0
4.693232031E1,6.492916346E-1,-5.118997097E-1,-4.164252281E0
4.693732031E1,5.820592642E-1,-4.156336784E-1,-4.011484146E0
4.694232031E1,5.283744931E-1,-2.985086441E-1,-3.833918095E0
4.694732031E1,4.998138547E-1,-1.771540642E-1,-3.640466690E0
4.695232031E1,4.923640490E-1,-8.994770050E-2,-3.469392300E0
4.695732031E1,4.847779274E-1,2.463698387E-2,-3.267364502E0
4.696232031E1,4.950225353E-1,1.599175930E-1,-3.013410091E0
4.696732031E1,5.198798776E-1,3.030297756E-1,-2.729316235E0
4.697232031E1,5.771833062E-1,4.798808098E-1,-2.378157139E0
4.697732031E1,6.395691633E-1,6.607596874E-1,-1.974605560E0
4.698232031E1,6.969788074E-1,8.352982998E-1,-1.543241978E0
4.698732031E1,7.149741650E-1,1.019185781E0,-1.051146507E0
4.699232031E1,7.128105760E-1,1.188943386E0,-5.515460968E-1
4.699732031E1,7.125342488E-1,1.330523252E0,-6.898021698E-2
4.700232031E1,6.976392269E-1,1.437135458E0,4.270105362E-1
4.700732031E1,6.814709306E-1,1.526903152E0,9.145154953E-1
4.701232031E1,6.638091803E-1,1.599516630E0,1.319489479E0
4.701732031E1,6.343372464E-1,1.665379763E0,1.599183083E0
4.702232031E1,5.637139678E-1,1.674114466E0,1.735169411E0
4.702732031E1,4.373775125E-1,1.690073729E0,1.762207031E0
4.703232031E1,2.299445271E-1,1.730575562E0,1.684150696E0
4.703732031E1,1.163673401E-2,1.799209833E0,1.469861984E0
4.704232031E1,-1.398426294E-1,1.888140678E0,1.182142258E0
4.704732031E1,-2.407169342E-1,1.968935728E0,8.270378113E-1
4.705232031E1,-2.900581360E-1,2.030873299E0,4.656333923E-1
4.705732031E1,-3.215104342E-1,2.093253613E0,1.690740585E-1
4.706232031E1,-2.982890606E-1,2.218971014E0,-1.123743057E-1
4.706732031E1,-2.292548418E-1,2.333140373E0,-3.347225189E-1
4.707232031E1,-1.461268663E-1,2.400455236E0,-4.498958588E-1
4.707732031E1,-2.548396587E-1,2.590701342E0,-3.083133698E-1
4.708232031E1,-4.224729538E-1,2.794240713E0,3.426837921E-2
4.708732031E1,-4.221444130E-1,2.876643658E0,4.871387482E-1
4.709232031E1,-2.166633606E-1,2.819692612E0,1.086178780E0
4.709732031E1,-6.750118732E-2,2.715582132E0,1.777593613E0
4.710232031E1,-6.515312195E-2,2.582148790E0,2.492392540E0
4.710732031E1,-1.352801323E-1,2.400641918E0,3.134788513E0
4.711232031E1,-2.456650734E-1,2.163735628E0,3.646273613E0
4.711732031E1,-3.998495340E-1,1.927790642E0,4.077666283E0
4.712232031E1,-5.263074040E-1,1.673521519E0,4.395324707E0
4.712732031E1,-5.932990313E-1,1.452775955E0,4.693717957E0
4.713232031E1,-6.005836725E-1,1.263939142E0,4.955121994E0
4.713732031E1,-5.914708376E-1,1.109446526E0,5.166222572E0
4.714232031E1,-5.868389606E-1,9.764883518E-1,5.309864998E0
4.714732031E1,-5.567836761E-1,8.548393250E-1,5.299826622E0
4.715232031E1,-4.047868848E-1,7.819378376E-1,5.136046410E0
4.715732031E1,-1.194573641E-1,7.150030136E-1,4.809494972E0
4.716232031E1,2.153666615E-1,6.858243942E-1,4.319737434E0
4.716732031E1,4.934915304E-1,7.317016125E-1,3.712537766E0
4.717232031E1,7.253978252E-1,8.077988625E-1,3.038933754E0
4.717732031E1,1.011556983E0,8.912425041E-1,2.303053856E0
4.718232031E1,1.284134865E0,9.904999733E-1,1.620615005E0
4.718732031E1,1.477619648E0,1.096907854E0,1.019980431E0
4.719232031E1,1.511985540E0,1.166581392E0,5.523233414E-1
4.719732031E1,1.383971810E0,1.168443203E0,2.200231552E-1
4.720232031E1,1.130856156E0,1.077716827E0,6.955051422E-2
4.720732031E1,8.708426952E-1,8.505120277E-1,1.304569244E-1
4.721232031E1,6.486762166E-1,5.117826462E-1,4.022798538E-1
4.721732031E1,5.611317754E-1,6.970524788E-2,8.385562897E-1
4.722232031E1,5.512940288E-1,-4.156455994E-1,1.407896996E0
4.722732031E1,5.026442409E-1,-9.200208187E-1,2.066832542E0
4.723232031E1,3.739610910E-1,-1.467608213E0,2.669496536E0
4.723732031E1,1.133763194E-1,-1.994368315E0,3.206091881E0
4.724232031E1,-2.283259630E-1,-2.436587334E0,3.691083908E0
4.724732031E1,-5.780211091E-1,-2.777832031E0,4.086092949E0
4.725232031E1,-8.662883639E-1,-3.082445145E0,4.310579300E0
4.725732031E1,-1.068119049E0,-3.354960203E0,4.392636299E0
4.726232031E1,-1.196137905E0,-3.560648918E0,4.315046310E0
4.726732031E1,-1.312623978E0,-3.675746918E0,4.071343422E0
4.727232031E1,-1.405872345E0,-3.733670235E0,3.722290993E0
4.727732031E1,-1.479487419E0,-3.725467443E0,3.253270149E0
4.728232031E1,-1.524525762E0,-3.641469240E0,2.678147316E0
4.728732031E1,-1.495203018E0,-3.495259285E0,2.042516708E0
4.729232031E1,-1.458374619E0,-3.304063320E0,1.372968674E0
4.729732031E1,-1.425718546E0,-3.074233770E0,7.089796066E-1
4.730232031E1,-1.327749491E0,-2.832504272E0,2.428054810E-2
4.730732031E1,-1.138078690E0,-2.596391916E0,-7.294073105E-1
4.731232031E1,-8.511158228E-1,-2.363918781E0,-1.469090939E0
4.731732031E1,-5.287544727E-1,-2.095695496E0,-2.182702541E0
4.732232031E1,-2.101440430E-1,-1.825415254E0,-2.857218266E0
4.732732031E1,1.034634113E-1,-1.538918018E0,-3.479918957E0
4.733232031E1,3.639893830E-1,-1.199410200E0,-3.980428696E0
4.733732031E1,5.391557217E-1,-8.110911846E-1,-4.319285870E0
4.734232031E1,6.966161728E-1,-4.288880825E-1,-4.484284401E0
4.734732031E1,9.298535585E-1,-1.581008434E-1,-4.479755402E0
4.735232031E1,1.210058451E0,2.706074715E-2,-4.321295261E0
4.735732031E1,1.370727539E0,1.906421185E-1,-3.960811138E0
4.736232031E1,1.464573622E0,3.144018650E-1,-3.393507481E0
4.736732031E1,1.623716593E0,3.470542431E-1,-2.707764149E0
4.737232031E1,1.785112858E0,3.129293919E-1,-1.999910355E0
4.737732031E1,1.812284946E0,2.997205257E-1,-1.257682800E0
4.738232031E1,1.735477209E0,3.166429996E-1,-5.323581696E-1
4.738732031E1,1.638198853E0,3.312313557E-1,1.470117569E-1
4.739232031E1,1.554498911E0,3.093583584E-1,8.010463715E-1
4.739732031E1,1.441512823E0,2.803637981E-1,1.388071060E0
4.740232031E1,1.300725460E0,2.551643848E-1,1.842364311E0
4.740732031E1,1.218756914E0,2.038195133E-1,2.135723114E0
4.741232031E1,1.173040867E0,9.819102287E-2,2.273989677E0
4.741732031E1,1.121749520E0,-1.664686203E-2,2.254628181E0
4.742232031E1,9.809461832E-1,-1.294150352E-1,2.077761650E0
4.742732031E1,7.666474581E-1,-2.361526489E-1,1.683392525E0
4.743232031E1,5.271084309E-1,-3.492109776E-1,1.060622215E0
4.743732031E1,3.007861376E-1,-4.431309700E-1,2.932987213E-1
4.744232031E1,1.139819026E-1,-5.173380375E-1,-5.132675171E-1
4.744732031E1,-3.316658735E-2,-5.573508739E-1,-1.286790848E0
4.745232031E1,-1.014140844E-1,-6.088285446E-1,-1.997430801E0
4.745732031E1,-1.791773438E-1,-6.634562016E-1,-2.615719318E0
4.746232031E1,-2.480071783E-1,-6.488757133E-1,-3.123782158E0
4.746732031E1,-2.670404315E-1,-6.264748573E-1,-3.533120632E0
4.747232031E1,-2.068748474E-1,-6.549487114E-1,-3.856651306E0
4.747732031E1,-1.473919153E-1,-7.637648582E-1,-4.189616203E0
4.748232031E1,-9.707885981E-2,-7.561244965E-1,-4.379255772E0
4.748732031E1,-1.295894384E-1,-7.574236393E-1,-4.525782585E0
4.749232031E1,-1.174888015E-1,-7.502145767E-1,-4.606148243E0
4.749732031E1,-4.066371918E-2,-7.659940720E-1,-4.609981060E0
4.750232031E1,3.139716387E-2,-8.400995731E-1,-4.593959808E0
4.750732031E1,1.341909170E-2,-8.331739902E-1,-4.487333298E0
4.751232031E1,-6.063902378E-2,-7.772405148E-1,-4.285820007E0
4.751732031E1,-3.880506754E-2,-7.805573940E-1,-4.069674969E0
4.752232031E1,6.413459778E-2,-8.189105988E-1,-3.885640144E0
4.752732031E1,1.349593997E-1,-8.457157612E-1,-3.733866215E0
4.753232031E1,1.593459845E-1,-8.205628395E-1,-3.538868904E0
4.753732031E1,1.331544518E-1,-7.503247261E-1,-3.316487789E0
4.754232031E1,1.852100492E-1,-6.830251217E-1,-3.081768990E0
4.754732031E1,2.744520903E-1,-7.808489799E-1,-2.996525288E0
4.755232031E1,2.274665833E-1,-7.764477730E-1,-2.909337997E0
4.755732031E1,1.043369174E-1,-6.563749313E-1,-2.718470573E0
4.756232031E1,1.685714722E-2,-6.599571705E-1,-2.694353104E0
4.756732031E1,7.810354233E-3,-5.205166340E-1,-2.550391674E0
4.757232031E1,6.533789635E-2,-4.084436893E-1,-2.331397057E0
4.757732031E1,1.095036268E-1,-2.595934868E-1,-2.053084373E0
4.758232031E1,1.267300844E-1,-4.672574997E-2,-1.715260029E0
4.758732031E1,2.238108516E-1,1.621165276E-1,-1.364634037E0
4.759232031E1,3.478834629E-1,3.914825916E-1,-9.654121399E-1
4.759732031E1,4.230881929E-1,6.389520168E-1,-6.068906784E-1
4.760232031E1,5.486066341E-1,9.205715656E-1,-3.462524414E-1
4.760732031E1,7.276111841E-1,1.188240290E0,-1.843576431E-1
4.761232031E1,8.619780540E-1,1.478649616E0,-4.439544678E-2
4.761732031E1,9.472382069E-1,1.731319666E0,9.929847717E-2
4.762232031E1,9.951788783E-1,1.999021292E0,2.323532104E-1
4.762732031E1,1.033161402E0,2.243031979E0,3.258094788E-1
4.763232031E1,1.064899087E0,2.399003029E0,3.010234833E-1
4.763732031E1,1.015169621E0,2.492306709E0,2.423133850E-1
4.764232031E1,8.911132812E-1,2.573188305E0,1.936492920E-1
4.764732031E1,7.308226228E-1,2.748908281E0,2.154836655E-1
4.765232031E1,6.118892431E-1,2.856431246E0,1.807584763E-1
4.765732031E1,5.588783026E-1,2.869747162E0,1.921348572E-1
4.766232031E1,5.233425498E-1,2.875539303E0,2.279911041E-1
4.766732031E1,4.468551278E-1,2.858604431E0,3.550834656E-1
4.767232031E1,3.227451444E-1,2.771671534E0,5.537824631E-1
4.767732031E1,8.996999264E-2,2.637510777E0,8.538942337E-1
4.768232031E1,-2.603883743E-1,2.474133492E0,1.321154594E0
4.768732031E1,-6.528105736E-1,2.280652285E0,1.900541306E0
4.769232031E1,-9.596054554E-1,2.028705120E0,2.537774086E0
4.769732031E1,-1.155443072E0,1.751427889E0,3.154271126E0
4.770232031E1,-1.222928405E0,1.494108915E0,3.695108414E0
4.770732031E1,-1.204666495E0,1.291244268E0,4.112531662E0
4.771232031E1,-1.143819690E0,1.171079159E0,4.432632446E0
4.771732031E1,-1.063776493E0,1.172350883E0,4.652297020E0
4.772232031E1,-1.013004184E0,1.236060858E0,4.719811440E0
4.772732031E1,-1.040407658E0,1.278653383E0,4.617452621E0
4.773232031E1,-1.146746635E0,1.409102678E0,4.398506165E0
4.773732031E1,-1.275194883E0,1.446017742E0,4.035280228E0
4.774232031E1,-1.364573598E0,1.436382532E0,3.525099754E0
4.774732031E1,-1.489223242E0,1.457148552E0,2.886353493E0
4.775232031E1,-1.669010878E0,1.545333147E0,2.287003517E0
4.775732031E1,-1.753790736E0,1.816904306E0,1.598841667E0
4.776232031E1,-1.803301454E0,2.047081947E0,1.098559380E0
4.776732031E1,-1.827285886E0,2.245236397E0,7.776145935E-1
4.777232031E1,-1.726537108E0,2.472617626E0,5.212717056E-1
4.777732031E1,-1.602198482E0,2.589659214E0,5.041837692E-1
4.778232031E1,-1.616235971E0,2.617920876E0,5.468158722E-1
4.778732031E1,-1.829123259E0,2.638422966E0,6.778182983E-1
4.779232031E1,-2.101013422E0,2.539492607E0,8.932170868E-1
4.779732031E1,-2.288077831E0,2.266347885E0,1.249171257E0
4.780232031E1,-2.199970484E0,1.928737164E0,1.814875603E0
4.780732031E1,-1.967800736E0,1.520761013E0,2.473635674E0
4.781232031E1,-1.807818890E0,1.115716457E0,3.218850136E0
4.781732031E1,-1.710851669E0,6.863164902E-1,3.977720261E0
4.782232031E1,-1.567043781E0,2.248067856E-1,4.584841728E0
4.782732031E1,-1.411251068E0,-2.415704727E-1,5.030881882E0
4.783232031E1,-1.273906589E0,-7.065849304E-1,5.353095055E0
4.783732031E1,-1.157700300E0,-1.149059296E0,5.439881325E0
4.784232031E1,-1.058968782E0,-1.554879427E0,5.298136711E0
4.784732031E1,-9.498684406E-1,-1.916612983E0,4.958581924E0
4.785232031E1,-8.929407597E-1,-2.235409260E0,4.463941574E0
4.785732031E1,-8.612443209E-1,-2.499028683E0,3.832245827E0
4.786232031E1,-8.839426041E-1,-2.695350647E0,3.119253159E0
4.786732031E1,-8.515553474E-1,-2.894448280E0,2.319368362E0
4.787232031E1,-7.556886673E-1,-3.035221815E0,1.504442215E0
4.787732031E1,-7.019842863E-1,-3.072099209E0,7.164249420E-1
4.788232031E1,-6.321976185E-1,-3.014619589E0,-2.251434326E-2
4.788732031E1,-5.302368402E-1,-2.901446819E0,-7.353038788E-1
4.789232031E1,-3.914122581E-1,-2.733332634E0,-1.380362034E0
4.789732031E1,-2.080948353E-1,-2.525797844E0,-1.922177792E0
4.790232031E1,-3.320360184E-2,-2.296609879E0,-2.362262249E0
4.790732031E1,9.560823441E-2,-2.076670170E0,-2.738302231E0
4.791232031E1,2.124255896E-1,-1.855446100E0,-3.029253960E0
4.791732031E1,3.315600157E-1,-1.629726887E0,-3.230747223E0
4.792232031E1,4.633477926E-1,-1.397362471E0,-3.379848003E0
4.792732031E1,6.318242550E-1,-1.173094511E0,-3.440694809E0
4.793232031E1,8.177261353E-1,-9.893069267E-1,-3.457558632E0
4.793732031E1,9.873120189E-1,-8.577778339E-1,-3.421876431E0
4.794232031E1,1.126209378E0,-7.649116516E-1,-3.325258732E0
4.794732031E1,1.233175993E0,-7.166950703E-1,-3.116080761E0
4.795232031E1,1.359168887E0,-7.301485538E-1,-2.874566555E0
4.795732031E1,1.490566969E0,-8.296923637E-1,-2.594054699E0
4.796232031E1,1.557038784E0,-9.470107555E-1,-2.293677807E0
4.796732031E1,1.546558380E0,-1.085855722E0,-1.968837261E0
4.797232031E1,1.444289804E0,-1.210533857E0,-1.615633011E0
4.797732031E1,1.320446968E0,-1.342323780E0,-1.250018120E0
4.798232031E1,1.253236651E0,-1.534227848E0,-9.244589806E-1
4.798732031E1,1.191542149E0,-1.705698252E0,-6.370892525E-1
4.799232031E1,1.077142835E0,-1.840233564E0,-3.688678741E-1
4.799732031E1,9.331511855E-1,-1.966430426E0,-1.659517288E-1
4.800232031E1,8.006983995E-1,-2.084954262E0,-4.695129395E-2
4.800732031E1,6.533300877E-1,-2.204427719E0,-1.211166382E-3
4.801232031E1,4.759498835E-1,-2.277742863E0,-2.006721497E-2
4.801732031E1,3.178168535E-1,-2.308049679E0,-8.732700348E-2
4.802232031E1,2.189167738E-1,-2.319835663E0,-1.986484528E-1
4.802732031E1,1.776070595E-1,-2.332240105E0,-3.408126831E-1
4.803232031E1,1.964937449E-1,-2.307491541E0,-5.179738998E-1
4.803732031E1,2.531820536E-1,-2.265653849E0,-7.536864281E-1
4.804232031E1,3.244873285E-1,-2.217761755E0,-1.031372070E0
4.804732031E1,3.921405077E-1,-2.139523506E0,-1.342691422E0
4.805232031E1,4.706013203E-1,-2.043458700E0,-1.688390255E0
4.805732031E1,5.682383776E-1,-1.951350093E0,-2.048715591E0
4.806232031E1,7.060583830E-1,-1.798775434E0,-2.371252060E0
4.806732031E1,8.251864910E-1,-1.698485374E0,-2.742808342E0
4.807232031E1,8.913537860E-1,-1.580946207E0,-3.126515865E0
4.807732031E1,9.640882015E-1,-1.513218641E0,-3.460532665E0
4.808232031E1,1.003557324E0,-1.413925886E0,-3.799136162E0
4.808732031E1,1.033873081E0,-1.300713062E0,-4.053015232E0
4.809232031E1,1.109589338E0,-1.177056313E0,-4.229120731E0
4.809732031E1,1.123903990E0,-1.090137720E0,-4.445640087E0
4.810232031E1,1.145482659E0,-9.510943890E-1,-4.535327435E0
4.810732031E1,1.128645539E0,-8.139963150E-1,-4.636033535E0
4.811232031E1,1.142667294E0,-7.151174545E-1,-4.702965736E0
4.811732031E1,1.143314481E0,-6.082296371E-1,-4.747307777E0
4.812232031E1,1.083710670E0,-4.485342503E-1,-4.716225624E0
4.812732031E1,1.035973549E0,-2.791581154E-1,-4.592761040E0
4.813232031E1,1.057996154E0,-1.130189896E-1,-4.477456570E0
4.813732031E1,1.119537473E0,6.075048447E-2,-4.377665520E0
4.814232031E1,1.165749669E0,2.854993343E-1,-4.266708851E0
4.814732031E1,1.207507610E0,5.094170570E-1,-4.085881233E0
4.815232031E1,1.235610843E0,7.407701015E-1,-3.813304424E0
4.815732031E1,1.263999581E0,9.790306091E-1,-3.432837963E0
4.816232031E1,1.317301989E0,1.172093630E0,-3.007602692E0
4.816732031E1,1.371982217E0,1.313186646E0,-2.514358044E0
4.817232031E1,1.426863074E0,1.425638914E0,-1.973296642E0
4.817732031E1,1.387939811E0,1.492403507E0,-1.428837299E0
4.818232031E1,1.321118236E0,1.547344923E0,-8.997936249E-1
4.818732031E1,1.258028984E0,1.604820490E0,-3.943681717E-1
4.819232031E1,1.214706063E0,1.627263546E0,2.390861511E-2
4.819732031E1,1.214654088E0,1.645946741E0,3.805799484E-1
4.820232031E1,1.214503169E0,1.694909573E0,6.500692368E-1
4.820732031E1,1.199331880E0,1.771538258E0,8.771791458E-1
4.821232031E1,1.148349881E0,1.865231752E0,1.056536674E0
4.821732031E1,9.822150469E-1,1.969042063E0,1.218808174E0
4.822232031E1,7.329872847E-1,2.093231916E0,1.393530846E0
4.822732031E1,5.224018097E-1,2.161756277E0,1.522034645E0
4.823232031E1,4.171066284E-1,2.117919922E0,1.563313484E0
4.823732031E1,3.166598082E-1,2.110439777E0,1.652845383E0
4.824232031E1,2.051872611E-1,2.135047913E0,1.789460182E0
4.824732031E1,1.101002693E-1,2.166807175E0,1.988100052E0
4.825232031E1,6.115078926E-3,2.201210737E0,2.282809258E0
4.825732031E1,-1.302117109E-1,2.225631237E0,2.681685448E0
4.826232031E1,-2.445307970E-1,2.232154131E0,3.127871513E0
4.826732031E1,-3.556420803E-1,2.210561991E0,3.560433388E0
4.827232031E1,-4.441152811E-1,2.147630453E0,3.978971481E0
4.827732031E1,-4.648332596E-1,2.053231239E0,4.360646248E0
4.828232031E1,-4.992034435E-1,1.938069820E0,4.644490242E0
4.828732031E1,-5.713987350E-1,1.855502844E0,4.801489830E0
4.829232031E1,-6.644461155E-1,1.758190632E0,4.883755684E0
4.829732031E1,-7.257635593E-1,1.638082981E0,4.884103775E0
4.830232031E1,-7.950040102E-1,1.524762869E0,4.826004982E0
4.830732031E1,-8.868985176E-1,1.414836168E0,4.760320663E0
4.831232031E1,-9.885815382E-1,1.377384186E0,4.730704308E0
4.831732031E1,-1.014775157E0,1.410720587E0,4.768069267E0
4.832232031E1,-9.397714138E-1,1.473619938E0,4.807969093E0
4.832732031E1,-7.555351257E-1,1.568383217E0,4.823060989E0
4.833232031E1,-5.088174343E-1,1.665623188E0,4.751628876E0
4.833732031E1,-2.388212681E-1,1.741056919E0,4.480809212E0
4.834232031E1,-5.165338516E-3,1.979377508E0,4.152230263E0
4.834732031E1,3.314678669E-1,2.191761732E0,3.731651306E0
4.835232031E1,7.180489302E-1,2.401380777E0,3.234749794E0
4.835732031E1,1.023837924E0,2.637892246E0,2.751164436E0
4.836232031E1,1.292879820E0,2.915696144E0,2.396961212E0
4.836732031E1,1.545587301E0,3.002873898E0,2.071126938E0
4.837232031E1,1.461649656E0,2.930672407E0,1.886487007E0
4.837732031E1,1.335151553E0,2.763284206E0,1.867050171E0
4.838232031E1,1.353132248E0,2.361463070E0,1.934284210E0
4.838732031E1,1.051608801E0,1.924139261E0,2.153281212E0
4.839232031E1,8.326014280E-1,1.485891342E0,2.563956261E0
4.839732031E1,8.441843987E-1,8.378660679E-1,3.150567055E0
4.840232031E1,7.728505135E-1,1.060953140E-1,3.814882278E0
4.840732031E1,4.979690611E-1,-5.815806389E-1,4.510059357E0
4.841232031E1,9.914165735E-2,-1.232560873E0,5.160307884E0
4.841732031E1,-2.622311115E-1,-1.868780851E0,5.627158165E0
4.842232031E1,-4.707206488E-1,-2.422387600E0,5.901080132E0
4.842732031E1,-5.580680370E-1,-2.815548658E0,5.993083000E0
4.843232031E1,-6.221229434E-1,-3.139240026E0,5.858216286E0
4.843732031E1,-6.824840307E-1,-3.340207577E0,5.551079750E0
4.844232031E1,-7.275631428E-1,-3.443069220E0,5.024592400E0
4.844732031E1,-7.513967752E-1,-3.455758810E0,4.309828758E0
4.845232031E1,-6.187255979E-1,-3.411929369E0,3.394219398E0
4.845732031E1,-4.599663019E-1,-3.328110218E0,2.362775803E0
4.846232031E1,-3.324716091E-1,-3.196734905E0,1.273744583E0
4.846732031E1,-2.100459337E-1,-3.026061773E0,1.528511047E-1
4.847232031E1,-8.642017841E-2,-2.826910973E0,-9.300708771E-1
4.847732031E1,1.411032677E-2,-2.639965296E0,-1.949064732E0
